BioNavigator Version	6.3.67.0	PamGrid Version	QuantitationType	Signal_Saturation	Protocol file name	preprocessingDate	Fri, 12 May 2023 14:02:40 GMT
	Barcode	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429405	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429406	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407	710429407
	Exposure time	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
	Cycle	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124	124	92	97	102	107	112	117	122	124
	PamChip Location	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
	Array	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4	A4
	Visual QC	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK	OK
	Sample name	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	NORMOXIA	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	1_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	4_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR	16_HR
ID
#REF		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
#REF		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
