Kinase,Z,method,AvgZ
RAD53,3.38,710429405>0.15,2.470833333333333
PDHK,3.31,710429405>0.15,1.6808333333333332
NMO,-3.23,710429405>0.15,-2.359166666666667
PKA,3.12,710429405>0.15,2.9466666666666668
AMPK,2.97,710429405>0.15,2.7225
DMPK,2.94,710429405>0.15,2.4983333333333335
DYRK,-2.86,710429405>0.15,-2.3016666666666667
PKG,2.74,710429405>0.15,2.6
ERK,-2.64,710429405>0.15,-2.408333333333333
PAKA,2.64,710429405>0.15,1.9708333333333334
CDK,-2.21,710429405>0.15,-1.4883333333333333
JNK,-1.94,710429405>0.15,-2.5016666666666665
CAMK1,1.94,710429405>0.15,1.9533333333333334
PKD,1.78,710429405>0.15,1.5975
PLK,-1.6,710429405>0.15,-1.94
PIM,1.57,710429405>0.15,2.2941666666666665
HAL,1.51,710429405>0.15,0.9266666666666666
PDK1,-1.51,710429405>0.15,-1.79
PKN,1.48,710429405>0.15,0.1408333333333333
MAPKAPK,1.47,710429405>0.15,1.0183333333333333
STKR,1.35,710429405>0.15,0.585
TLK,-1.35,710429405>0.15,-1.16
PKCH,1.33,710429405>0.15,0.09583333333333338
MELK,1.28,710429405>0.15,0.22083333333333335
RIPK,1.25,710429405>0.15,1.0533333333333332
SGK,1.21,710429405>0.15,1.0983333333333334
MTOR,-1.19,710429405>0.15,-0.5183333333333333
P38,-1.19,710429405>0.15,-1.3975
CHK1,1.14,710429405>0.15,0.8166666666666667
PKCD,1.14,710429405>0.15,1.3
MSN,1.13,710429405>0.15,0.5208333333333334
KHS,1.07,710429405>0.15,-0.485
STE11,-1.07,710429405>0.15,-0.7566666666666667
BUD32,1.06,710429405>0.15,0.3725
TAO,1.06,710429405>0.15,0.8833333333333333
NEK,1.05,710429405>0.15,0.7066666666666667
RSK,1.03,710429405>0.15,2.0825
PRKDC,-0.98,710429405>0.15,0.15833333333333333
CAMKK,-0.98,710429405>0.15,-0.815
MARK,0.98,710429405>0.15,0.765
BRSK,-0.97,710429405>0.15,0.04250000000000002
CLK,-0.93,710429405>0.15,-0.8183333333333334
PASK,-0.93,710429405>0.15,-0.8275
NIK,-0.93,710429405>0.15,-0.8166666666666667
SLK,-0.93,710429405>0.15,-0.8208333333333333
MOS,-0.93,710429405>0.15,-0.815
ULK,-0.93,710429405>0.15,-0.8116666666666666
WNK,-0.92,710429405>0.15,-0.8133333333333334
PEK,-0.91,710429405>0.15,-0.7333333333333334
IRAK,-0.91,710429405>0.15,-0.16750000000000004
GSK,-0.84,710429405>0.15,-0.2708333333333333
GRK,0.79,710429405>0.15,0.9458333333333333
QIK,-0.75,710429405>0.15,-0.07250000000000001
BARK2,0.7,710429405>0.15,0.3775
VRK1,0.62,710429405>0.15,0.3858333333333333
PKCA,0.61,710429405>0.15,1.0416666666666667
MLCK,0.61,710429405>0.15,0.47750000000000004
IKK,0.59,710429405>0.15,0.6383333333333333
NDR,0.59,710429405>0.15,0.6525
DAPK,-0.56,710429405>0.15,-0.39166666666666666
AUR,0.55,710429405>0.15,0.5275
RAF,-0.55,710429405>0.15,-0.22916666666666666
PKCI,0.54,710429405>0.15,0.6716666666666666
CAMK2,0.5,710429405>0.15,0.34750000000000003
FRAY,0.33,710429405>0.15,-0.11166666666666665
MLK,0.31,710429405>0.15,0.8883333333333333
COT,-0.3,710429405>0.15,-0.6825
CK1,0.29,710429405>0.15,0.020833333333333374
MST,-0.29,710429405>0.15,-1.1416666666666666
PHK,0.22,710429405>0.15,0.3333333333333333
CK2,0.15,710429405>0.15,-0.12416666666666669
LKB,-0.11,710429405>0.15,-0.5733333333333333
ATM,0.09,710429405>0.15,0.006666666666666673
AKT,0.09,710429405>0.15,0.075
NUAK,0.08,710429405>0.15,-0.3125
NAK,0.07,710429405>0.15,0.06999999999999999
TTK,0.07,710429405>0.15,-0.31750000000000006
STE7,0.06,710429405>0.15,-0.21916666666666668
ATR,-0.05,710429405>0.15,0.675
PAKB,0.02,710429405>0.15,-0.32166666666666666
PKA,3.44,710429405>0.2,2.9466666666666668
DYRK,-3.31,710429405>0.2,-2.3016666666666667
RAD53,3.22,710429405>0.2,2.470833333333333
AMPK,3.21,710429405>0.2,2.7225
PKG,3.2,710429405>0.2,2.6
PDHK,3.08,710429405>0.2,1.6808333333333332
DMPK,2.99,710429405>0.2,2.4983333333333335
