Kinase,Z,method,AvgZ
AMPK,3.1,710429405>0.2,2.9816666666666665
JNK,-3.09,710429405>0.2,-2.4075
PIM,2.94,710429405>0.2,2.4825
RAD53,2.87,710429405>0.2,2.7733333333333334
DYRK,-2.83,710429405>0.2,-2.4141666666666666
PDHK,2.56,710429405>0.2,2.0475
RSK,2.53,710429405>0.2,2.5666666666666664
CAMK1,2.51,710429405>0.2,2.390833333333333
PKD,2.46,710429405>0.2,1.8
PAKA,2.42,710429405>0.2,1.94
NMO,-2.37,710429405>0.2,-2.6166666666666667
P38,-2.14,710429405>0.2,-1.4683333333333335
PLK,-2.02,710429405>0.2,-2.3516666666666666
CDK,-1.69,710429405>0.2,-0.9291666666666667
MELK,1.69,710429405>0.2,1.1099999999999999
PAKB,1.62,710429405>0.2,0.38833333333333336
MAPKAPK,1.49,710429405>0.2,1.0466666666666666
NEK,1.47,710429405>0.2,0.5216666666666667
PKCD,1.46,710429405>0.2,1.1933333333333334
DAPK,-1.44,710429405>0.2,-0.645
CHK1,1.43,710429405>0.2,0.9325
PDK1,-1.32,710429405>0.2,-1.0683333333333334
SGK,1.29,710429405>0.2,1.2641666666666667
TTK,-1.26,710429405>0.2,-1.175
PKN,-1.22,710429405>0.2,-0.20916666666666667
MARK,1.22,710429405>0.2,1.3758333333333332
TAO,1.22,710429405>0.2,1.1391666666666667
NUAK,-1.21,710429405>0.2,-1.1508333333333334
MTOR,-1.21,710429405>0.2,-0.7875
BRSK,1.19,710429405>0.2,1.1391666666666667
KHS,1.19,710429405>0.2,1.1175
TLK,-1.17,710429405>0.2,-1.2966666666666666
IKK,1.16,710429405>0.2,0.7983333333333333
PKCH,1.15,710429405>0.2,0.24666666666666665
LKB,-1.04,710429405>0.2,-1.2816666666666667
VRK1,-1.03,710429405>0.2,-0.1516666666666666
RAF,-1.02,710429405>0.2,-0.43
CAMK2,0.93,710429405>0.2,0.365
CLK,-0.87,710429405>0.2,-0.9008333333333334
BUD32,-0.87,710429405>0.2,-0.75
CAMKK,-0.87,710429405>0.2,-0.9033333333333333
MOS,-0.85,710429405>0.2,-0.9016666666666667
PASK,-0.84,710429405>0.2,-0.9191666666666667
WNK,-0.84,710429405>0.2,-0.07749999999999997
STE11,-0.84,710429405>0.2,-1.2208333333333332
ULK,-0.84,710429405>0.2,-0.8966666666666667
SLK,-0.83,710429405>0.2,-0.905
NIK,-0.81,710429405>0.2,-0.9
ATM,-0.74,710429405>0.2,-0.7225
PKCA,0.73,710429405>0.2,1.205
RIPK,0.73,710429405>0.2,1.02
AKT,0.71,710429405>0.2,0.8416666666666667
PHK,0.67,710429405>0.2,0.4916666666666667
PRKDC,-0.64,710429405>0.2,-0.5741666666666667
IRAK,-0.6,710429405>0.2,-0.1983333333333333
CK1,0.59,710429405>0.2,0.24583333333333338
GRK,0.48,710429405>0.2,0.5216666666666666
PEK,-0.46,710429405>0.2,-0.12416666666666669
GSK,-0.42,710429405>0.2,-0.12000000000000004
MSN,0.38,710429405>0.2,0.48
CK2,-0.31,710429405>0.2,-0.31333333333333335
BARK2,-0.31,710429405>0.2,-0.41333333333333333
MST,-0.28,710429405>0.2,-1.0208333333333333
FRAY,-0.27,710429405>0.2,-0.07250000000000001
STE7,-0.26,710429405>0.2,-0.595
ATR,0.26,710429405>0.2,0.15666666666666665
QIK,0.25,710429405>0.2,0.39166666666666666
HAL,0.22,710429405>0.2,0.9975
NAK,0.21,710429405>0.2,0.14833333333333334
AUR,0.2,710429405>0.2,0.6900000000000001
PKCI,0.19,710429405>0.2,0.45083333333333336
MLK,0.15,710429405>0.2,0.42833333333333334
COT,-0.12,710429405>0.2,-0.6075
MLCK,-0.11,710429405>0.2,0.5941666666666667
NDR,-0.11,710429405>0.2,0.08583333333333334
STKR,0.05,710429405>0.2,0.4125
ERK,-3.7,710429405>0.3,-2.6908333333333334
AMPK,3.61,710429405>0.3,2.9816666666666665
PKA,3.58,710429405>0.3,2.986666666666667
RAD53,3.29,710429405>0.3,2.7733333333333334
PKG,3.2,710429405>0.3,2.8025
DYRK,-3.02,710429405>0.3,-2.4141666666666666
JNK,-2.99,710429405>0.3,-2.4075
DMPK,2.96,710429405>0.3,3.1166666666666667
PDHK,2.89,710429405>0.3,2.0475
RSK,2.88,710429405>0.3,2.5666666666666664
CAMK1,2.85,710429405>0.3,2.390833333333333
PKD,2.8,710429405>0.3,1.8
PIM,2.72,710429405>0.3,2.4825
NMO,-2.7,710429405>0.3,-2.6166666666666667
PAKA,2.58,710429405>0.3,1.94
P38,-2.12,710429405>0.3,-1.4683333333333335
PLK,-2.07,710429405>0.3,-2.3516666666666666
CHK1,1.81,710429405>0.3,0.9325
PAKB,1.78,710429405>0.3,0.38833333333333336
PDK1,-1.75,710429405>0.3,-1.0683333333333334
VRK1,-1.75,710429405>0.3,-0.1516666666666666
CDK,-1.66,710429405>0.3,-0.9291666666666667
MAPKAPK,1.55,710429405>0.3,1.0466666666666666
GSK,-1.51,710429405>0.3,-0.12000000000000004
MARK,1.46,710429405>0.3,1.3758333333333332
NEK,1.42,710429405>0.3,0.5216666666666667
LKB,-1.41,710429405>0.3,-1.2816666666666667
SGK,1.4,710429405>0.3,1.2641666666666667
IRAK,-1.32,710429405>0.3,-0.1983333333333333
BRSK,1.29,710429405>0.3,1.1391666666666667
TAO,1.28,710429405>0.3,1.1391666666666667
KHS,1.27,710429405>0.3,1.1175
PKCD,1.24,710429405>0.3,1.1933333333333334
MTOR,-1.17,710429405>0.3,-0.7875
MST,-1.14,710429405>0.3,-1.0208333333333333
TLK,-1.13,710429405>0.3,-1.2966666666666666
TTK,-1.12,710429405>0.3,-1.175
NUAK,-1.11,710429405>0.3,-1.1508333333333334
PKN,-1.09,710429405>0.3,-0.20916666666666667
PHK,1.04,710429405>0.3,0.4916666666666667
AKT,1.01,710429405>0.3,0.8416666666666667
DAPK,-0.98,710429405>0.3,-0.645
MELK,0.98,710429405>0.3,1.1099999999999999
RIPK,0.96,710429405>0.3,1.02
MLCK,-0.88,710429405>0.3,0.5941666666666667
CK1,0.85,710429405>0.3,0.24583333333333338
BUD32,-0.83,710429405>0.3,-0.75
PKCA,0.81,710429405>0.3,1.205
MOS,-0.8,710429405>0.3,-0.9016666666666667
SLK,-0.8,710429405>0.3,-0.905
WNK,-0.8,710429405>0.3,-0.07749999999999997
NIK,-0.79,710429405>0.3,-0.9
ULK,-0.79,710429405>0.3,-0.8966666666666667
CAMKK,-0.79,710429405>0.3,-0.9033333333333333
CLK,-0.78,710429405>0.3,-0.9008333333333334
PASK,-0.78,710429405>0.3,-0.9191666666666667
CAMK2,0.76,710429405>0.3,0.365
QIK,0.66,710429405>0.3,0.39166666666666666
IKK,0.62,710429405>0.3,0.7983333333333333
ATR,0.61,710429405>0.3,0.15666666666666665
STE11,-0.6,710429405>0.3,-1.2208333333333332
STE7,-0.56,710429405>0.3,-0.595
ATM,-0.56,710429405>0.3,-0.7225
RAF,-0.53,710429405>0.3,-0.43
MSN,0.52,710429405>0.3,0.48
PKCI,0.52,710429405>0.3,0.45083333333333336
AUR,0.51,710429405>0.3,0.6900000000000001
PRKDC,-0.39,710429405>0.3,-0.5741666666666667
FRAY,-0.36,710429405>0.3,-0.07250000000000001
HAL,0.34,710429405>0.3,0.9975
NAK,0.33,710429405>0.3,0.14833333333333334
GRK,0.28,710429405>0.3,0.5216666666666666
STKR,0.27,710429405>0.3,0.4125
BARK2,-0.17,710429405>0.3,-0.41333333333333333
NDR,0.1,710429405>0.3,0.08583333333333334
PKCH,-0.08,710429405>0.3,0.24666666666666665
COT,0.07,710429405>0.3,-0.6075
CK2,-0.07,710429405>0.3,-0.31333333333333335
MLK,0.06,710429405>0.3,0.42833333333333334
PEK,-0.06,710429405>0.3,-0.12416666666666669
ERK,-4.47,710429405>0.4,-2.6908333333333334
PKA,4.39,710429405>0.4,2.986666666666667
AMPK,4.08,710429405>0.4,2.9816666666666665
DYRK,-3.86,710429405>0.4,-2.4141666666666666
PKG,3.83,710429405>0.4,2.8025
DMPK,3.69,710429405>0.4,3.1166666666666667
RSK,3.64,710429405>0.4,2.5666666666666664
RAD53,3.58,710429405>0.4,2.7733333333333334
JNK,-3.57,710429405>0.4,-2.4075
CAMK1,3.28,710429405>0.4,2.390833333333333
PIM,3.02,710429405>0.4,2.4825
PKD,2.98,710429405>0.4,1.8
NMO,-2.58,710429405>0.4,-2.6166666666666667
PAKA,2.32,710429405>0.4,1.94
PDHK,2.25,710429405>0.4,2.0475
P38,-2.18,710429405>0.4,-1.4683333333333335
PDK1,-2.13,710429405>0.4,-1.0683333333333334
PAKB,1.99,710429405>0.4,0.38833333333333336
LKB,-1.87,710429405>0.4,-1.2816666666666667
PLK,-1.82,710429405>0.4,-2.3516666666666666
SGK,1.82,710429405>0.4,1.2641666666666667
VRK1,-1.71,710429405>0.4,-0.1516666666666666
MST,-1.68,710429405>0.4,-1.0208333333333333
MARK,1.66,710429405>0.4,1.3758333333333332
PHK,1.61,710429405>0.4,0.4916666666666667
AKT,1.6,710429405>0.4,0.8416666666666667
CHK1,1.55,710429405>0.4,0.9325
PKCD,1.52,710429405>0.4,1.1933333333333334
PKCA,1.51,710429405>0.4,1.205
CDK,-1.51,710429405>0.4,-0.9291666666666667
RIPK,1.5,710429405>0.4,1.02
MELK,1.46,710429405>0.4,1.1099999999999999
MAPKAPK,1.44,710429405>0.4,1.0466666666666666
BRSK,1.41,710429405>0.4,1.1391666666666667
IKK,1.4,710429405>0.4,0.7983333333333333
TAO,1.38,710429405>0.4,1.1391666666666667
KHS,1.35,710429405>0.4,1.1175
QIK,1.16,710429405>0.4,0.39166666666666666
GSK,-1.14,710429405>0.4,-0.12000000000000004
IRAK,-1.12,710429405>0.4,-0.1983333333333333
CK1,1.06,710429405>0.4,0.24583333333333338
PKN,-1.02,710429405>0.4,-0.20916666666666667
NUAK,-1.02,710429405>0.4,-1.1508333333333334
TTK,-1.02,710429405>0.4,-1.175
TLK,-1.01,710429405>0.4,-1.2966666666666666
STE11,-0.97,710429405>0.4,-1.2208333333333332
ATR,0.87,710429405>0.4,0.15666666666666665
NEK,0.85,710429405>0.4,0.5216666666666667
AUR,0.78,710429405>0.4,0.6900000000000001
MTOR,-0.77,710429405>0.4,-0.7875
WNK,-0.75,710429405>0.4,-0.07749999999999997
SLK,-0.74,710429405>0.4,-0.905
PKCI,0.74,710429405>0.4,0.45083333333333336
CLK,-0.74,710429405>0.4,-0.9008333333333334
CAMKK,-0.73,710429405>0.4,-0.9033333333333333
NIK,-0.73,710429405>0.4,-0.9
PASK,-0.73,710429405>0.4,-0.9191666666666667
BUD32,-0.72,710429405>0.4,-0.75
MOS,-0.72,710429405>0.4,-0.9016666666666667
MLCK,-0.71,710429405>0.4,0.5941666666666667
ULK,-0.71,710429405>0.4,-0.8966666666666667
MSN,0.66,710429405>0.4,0.48
DAPK,-0.65,710429405>0.4,-0.645
STE7,-0.63,710429405>0.4,-0.595
CAMK2,0.61,710429405>0.4,0.365
NAK,0.49,710429405>0.4,0.14833333333333334
GRK,0.49,710429405>0.4,0.5216666666666666
HAL,0.49,710429405>0.4,0.9975
FRAY,-0.48,710429405>0.4,-0.07250000000000001
STKR,0.44,710429405>0.4,0.4125
ATM,-0.41,710429405>0.4,-0.7225
MLK,0.4,710429405>0.4,0.42833333333333334
PKCH,-0.37,710429405>0.4,0.24666666666666665
COT,0.27,710429405>0.4,-0.6075
NDR,0.24,710429405>0.4,0.08583333333333334
RAF,-0.18,710429405>0.4,-0.43
CK2,0.16,710429405>0.4,-0.31333333333333335
PEK,0.13,710429405>0.4,-0.12416666666666669
PRKDC,-0.07,710429405>0.4,-0.5741666666666667
BARK2,-0.05,710429405>0.4,-0.41333333333333333
PLK,-3.34,710429406>0.15,-2.3516666666666666
NMO,-2.98,710429406>0.15,-2.6166666666666667
AMPK,2.52,710429406>0.15,2.9816666666666665
RAD53,2.28,710429406>0.15,2.7733333333333334
PKA,2.27,710429406>0.15,2.986666666666667
DMPK,2.26,710429406>0.15,3.1166666666666667
CAMK1,2.25,710429406>0.15,2.390833333333333
PDHK,2.13,710429406>0.15,2.0475
PKG,2.06,710429406>0.15,2.8025
PAKA,1.87,710429406>0.15,1.94
JNK,-1.84,710429406>0.15,-2.4075
DYRK,-1.79,710429406>0.15,-2.4141666666666666
ERK,-1.74,710429406>0.15,-2.6908333333333334
MARK,1.55,710429406>0.15,1.3758333333333332
TLK,-1.53,710429406>0.15,-1.2966666666666666
STE11,-1.52,710429406>0.15,-1.2208333333333332
NUAK,-1.51,710429406>0.15,-1.1508333333333334
SGK,1.49,710429406>0.15,1.2641666666666667
RSK,1.48,710429406>0.15,2.5666666666666664
TTK,-1.47,710429406>0.15,-1.175
COT,-1.47,710429406>0.15,-0.6075
PRKDC,-1.42,710429406>0.15,-0.5741666666666667
MST,-1.38,710429406>0.15,-1.0208333333333333
PKN,1.37,710429406>0.15,-0.20916666666666667
HAL,1.35,710429406>0.15,0.9975
STE7,-1.33,710429406>0.15,-0.595
PIM,1.3,710429406>0.15,2.4825
MLCK,1.26,710429406>0.15,0.5941666666666667
PKCA,1.2,710429406>0.15,1.205
P38,-1.16,710429406>0.15,-1.4683333333333335
LKB,-1.13,710429406>0.15,-1.2816666666666667
ATM,-1.1,710429406>0.15,-0.7225
ATR,-1.09,710429406>0.15,0.15666666666666665
PASK,-1.06,710429406>0.15,-0.9191666666666667
SLK,-1.06,710429406>0.15,-0.905
NIK,-1.05,710429406>0.15,-0.9
MOS,-1.05,710429406>0.15,-0.9016666666666667
ULK,-1.04,710429406>0.15,-0.8966666666666667
BUD32,-1.04,710429406>0.15,-0.75
CAMKK,-1.03,710429406>0.15,-0.9033333333333333
CLK,-1.03,710429406>0.15,-0.9008333333333334
TAO,0.98,710429406>0.15,1.1391666666666667
MELK,0.96,710429406>0.15,1.1099999999999999
WNK,0.95,710429406>0.15,-0.07749999999999997
BRSK,0.95,710429406>0.15,1.1391666666666667
KHS,0.94,710429406>0.15,1.1175
MTOR,-0.93,710429406>0.15,-0.7875
PKD,0.9,710429406>0.15,1.8
CK1,-0.9,710429406>0.15,0.24583333333333338
CK2,-0.89,710429406>0.15,-0.31333333333333335
PKCH,0.86,710429406>0.15,0.24666666666666665
RIPK,0.81,710429406>0.15,1.02
AUR,0.77,710429406>0.15,0.6900000000000001
AKT,0.76,710429406>0.15,0.8416666666666667
PKCI,0.75,710429406>0.15,0.45083333333333336
FRAY,0.74,710429406>0.15,-0.07250000000000001
PEK,-0.73,710429406>0.15,-0.12416666666666669
PHK,-0.67,710429406>0.15,0.4916666666666667
PKCD,0.66,710429406>0.15,1.1933333333333334
BARK2,-0.65,710429406>0.15,-0.41333333333333333
CDK,-0.52,710429406>0.15,-0.9291666666666667
NEK,-0.5,710429406>0.15,0.5216666666666667
MAPKAPK,0.43,710429406>0.15,1.0466666666666666
GRK,0.42,710429406>0.15,0.5216666666666666
PDK1,-0.37,710429406>0.15,-1.0683333333333334
VRK1,0.34,710429406>0.15,-0.1516666666666666
NDR,0.33,710429406>0.15,0.08583333333333334
RAF,-0.32,710429406>0.15,-0.43
MLK,0.27,710429406>0.15,0.42833333333333334
DAPK,-0.24,710429406>0.15,-0.645
IRAK,-0.22,710429406>0.15,-0.1983333333333333
STKR,0.22,710429406>0.15,0.4125
IKK,0.18,710429406>0.15,0.7983333333333333
CHK1,0.12,710429406>0.15,0.9325
NAK,-0.1,710429406>0.15,0.14833333333333334
QIK,-0.09,710429406>0.15,0.39166666666666666
MSN,-0.09,710429406>0.15,0.48
CAMK2,0.09,710429406>0.15,0.365
PAKB,-0.07,710429406>0.15,0.38833333333333336
GSK,0.02,710429406>0.15,-0.12000000000000004
PLK,-3.56,710429406>0.2,-2.3516666666666666
NMO,-2.96,710429406>0.2,-2.6166666666666667
DMPK,2.52,710429406>0.2,3.1166666666666667
AMPK,2.46,710429406>0.2,2.9816666666666665
PKA,2.35,710429406>0.2,2.986666666666667
RAD53,2.34,710429406>0.2,2.7733333333333334
PDHK,2.31,710429406>0.2,2.0475
PKG,2.16,710429406>0.2,2.8025
DYRK,-2.07,710429406>0.2,-2.4141666666666666
JNK,-2,710429406>0.2,-2.4075
CAMK1,1.95,710429406>0.2,2.390833333333333
PAKA,1.94,710429406>0.2,1.94
ERK,-1.9,710429406>0.2,-2.6908333333333334
RSK,1.81,710429406>0.2,2.5666666666666664
SGK,1.57,710429406>0.2,1.2641666666666667
MARK,1.51,710429406>0.2,1.3758333333333332
TLK,-1.5,710429406>0.2,-1.2966666666666666
STE7,-1.49,710429406>0.2,-0.595
TTK,-1.48,710429406>0.2,-1.175
COT,-1.46,710429406>0.2,-0.6075
NUAK,-1.45,710429406>0.2,-1.1508333333333334
STE11,-1.44,710429406>0.2,-1.2208333333333332
PIM,1.42,710429406>0.2,2.4825
P38,-1.4,710429406>0.2,-1.4683333333333335
HAL,1.38,710429406>0.2,0.9975
PKN,1.37,710429406>0.2,-0.20916666666666667
PRKDC,-1.29,710429406>0.2,-0.5741666666666667
MST,-1.29,710429406>0.2,-1.0208333333333333
MLCK,1.24,710429406>0.2,0.5941666666666667
PKCA,1.11,710429406>0.2,1.205
ATM,-1.09,710429406>0.2,-0.7225
PASK,-1.07,710429406>0.2,-0.9191666666666667
LKB,-1.06,710429406>0.2,-1.2816666666666667
CLK,-1.05,710429406>0.2,-0.9008333333333334
ULK,-1.04,710429406>0.2,-0.8966666666666667
NIK,-1.04,710429406>0.2,-0.9
BUD32,-1.04,710429406>0.2,-0.75
MELK,1.04,710429406>0.2,1.1099999999999999
CAMKK,-1.03,710429406>0.2,-0.9033333333333333
MOS,-1.02,710429406>0.2,-0.9016666666666667
SLK,-1.02,710429406>0.2,-0.905
ATR,-1.02,710429406>0.2,0.15666666666666665
BRSK,1.01,710429406>0.2,1.1391666666666667
PKD,1.01,710429406>0.2,1.8
TAO,0.99,710429406>0.2,1.1391666666666667
KHS,0.97,710429406>0.2,1.1175
WNK,0.96,710429406>0.2,-0.07749999999999997
PKCH,0.94,710429406>0.2,0.24666666666666665
MTOR,-0.91,710429406>0.2,-0.7875
AKT,0.9,710429406>0.2,0.8416666666666667
RIPK,0.89,710429406>0.2,1.02
CK1,-0.87,710429406>0.2,0.24583333333333338
CK2,-0.85,710429406>0.2,-0.31333333333333335
FRAY,0.83,710429406>0.2,-0.07250000000000001
PKCI,0.81,710429406>0.2,0.45083333333333336
PKCD,0.74,710429406>0.2,1.1933333333333334
CDK,-0.67,710429406>0.2,-0.9291666666666667
BARK2,-0.64,710429406>0.2,-0.41333333333333333
MAPKAPK,0.58,710429406>0.2,1.0466666666666666
GRK,0.48,710429406>0.2,0.5216666666666666
PHK,-0.44,710429406>0.2,0.4916666666666667
PEK,-0.44,710429406>0.2,-0.12416666666666669
NEK,-0.43,710429406>0.2,0.5216666666666667
NDR,0.39,710429406>0.2,0.08583333333333334
VRK1,0.39,710429406>0.2,-0.1516666666666666
MLK,0.35,710429406>0.2,0.42833333333333334
STKR,0.3,710429406>0.2,0.4125
QIK,-0.28,710429406>0.2,0.39166666666666666
AUR,0.24,710429406>0.2,0.6900000000000001
PDK1,-0.21,710429406>0.2,-1.0683333333333334
DAPK,-0.2,710429406>0.2,-0.645
RAF,-0.2,710429406>0.2,-0.43
CHK1,0.15,710429406>0.2,0.9325
CAMK2,0.1,710429406>0.2,0.365
IRAK,-0.1,710429406>0.2,-0.1983333333333333
GSK,0.09,710429406>0.2,-0.12000000000000004
PAKB,-0.07,710429406>0.2,0.38833333333333336
MSN,-0.06,710429406>0.2,0.48
IKK,-0.03,710429406>0.2,0.7983333333333333
NAK,-0.03,710429406>0.2,0.14833333333333334
ERK,-2.9,710429406>0.3,-2.6908333333333334
AMPK,2.81,710429406>0.3,2.9816666666666665
PKG,2.69,710429406>0.3,2.8025
JNK,-2.65,710429406>0.3,-2.4075
NMO,-2.51,710429406>0.3,-2.6166666666666667
PKA,2.44,710429406>0.3,2.986666666666667
PLK,-2.41,710429406>0.3,-2.3516666666666666
RSK,2.4,710429406>0.3,2.5666666666666664
DMPK,2.26,710429406>0.3,3.1166666666666667
CAMK1,2.19,710429406>0.3,2.390833333333333
DYRK,-2.13,710429406>0.3,-2.4141666666666666
PIM,2.12,710429406>0.3,2.4825
P38,-1.8,710429406>0.3,-1.4683333333333335
PDHK,1.77,710429406>0.3,2.0475
RAD53,1.76,710429406>0.3,2.7733333333333334
MLCK,1.59,710429406>0.3,0.5941666666666667
HAL,1.59,710429406>0.3,0.9975
PKCD,1.29,710429406>0.3,1.1933333333333334
TLK,-1.27,710429406>0.3,-1.2966666666666666
TTK,-1.26,710429406>0.3,-1.175
NUAK,-1.25,710429406>0.3,-1.1508333333333334
PAKB,-1.25,710429406>0.3,0.38833333333333336
PKN,-1.21,710429406>0.3,-0.20916666666666667
TAO,1.16,710429406>0.3,1.1391666666666667
BRSK,1.13,710429406>0.3,1.1391666666666667
RIPK,1.13,710429406>0.3,1.02
COT,-1.11,710429406>0.3,-0.6075
MARK,1.11,710429406>0.3,1.3758333333333332
KHS,1.11,710429406>0.3,1.1175
WNK,1.09,710429406>0.3,-0.07749999999999997
PDK1,-1.08,710429406>0.3,-1.0683333333333334
PKD,1.02,710429406>0.3,1.8
GRK,0.99,710429406>0.3,0.5216666666666666
MTOR,-0.99,710429406>0.3,-0.7875
STE11,-0.99,710429406>0.3,-1.2208333333333332
PAKA,0.94,710429406>0.3,1.94
MOS,-0.92,710429406>0.3,-0.9016666666666667
BUD32,-0.91,710429406>0.3,-0.75
PASK,-0.91,710429406>0.3,-0.9191666666666667
SLK,-0.91,710429406>0.3,-0.905
CAMKK,-0.9,710429406>0.3,-0.9033333333333333
ULK,-0.89,710429406>0.3,-0.8966666666666667
NIK,-0.87,710429406>0.3,-0.9
CLK,-0.85,710429406>0.3,-0.9008333333333334
PRKDC,-0.8,710429406>0.3,-0.5741666666666667
RAF,-0.79,710429406>0.3,-0.43
ATM,-0.79,710429406>0.3,-0.7225
GSK,0.76,710429406>0.3,-0.12000000000000004
AUR,0.72,710429406>0.3,0.6900000000000001
CAMK2,0.71,710429406>0.3,0.365
VRK1,0.71,710429406>0.3,-0.1516666666666666
IKK,0.7,710429406>0.3,0.7983333333333333
CHK1,0.69,710429406>0.3,0.9325
STKR,0.67,710429406>0.3,0.4125
CDK,-0.64,710429406>0.3,-0.9291666666666667
STE7,-0.62,710429406>0.3,-0.595
MELK,0.62,710429406>0.3,1.1099999999999999
SGK,0.6,710429406>0.3,1.2641666666666667
LKB,-0.58,710429406>0.3,-1.2816666666666667
FRAY,0.55,710429406>0.3,-0.07250000000000001
MST,-0.51,710429406>0.3,-1.0208333333333333
PEK,-0.48,710429406>0.3,-0.12416666666666669
MLK,0.48,710429406>0.3,0.42833333333333334
ATR,-0.44,710429406>0.3,0.15666666666666665
PKCA,0.44,710429406>0.3,1.205
IRAK,0.44,710429406>0.3,-0.1983333333333333
BARK2,-0.44,710429406>0.3,-0.41333333333333333
CK2,-0.39,710429406>0.3,-0.31333333333333335
AKT,0.39,710429406>0.3,0.8416666666666667
MAPKAPK,0.35,710429406>0.3,1.0466666666666666
NEK,0.31,710429406>0.3,0.5216666666666667
DAPK,-0.3,710429406>0.3,-0.645
NDR,-0.23,710429406>0.3,0.08583333333333334
MSN,0.19,710429406>0.3,0.48
NAK,0.15,710429406>0.3,0.14833333333333334
PHK,-0.15,710429406>0.3,0.4916666666666667
CK1,-0.13,710429406>0.3,0.24583333333333338
QIK,0.09,710429406>0.3,0.39166666666666666
